cose[0].real, 1.0,
cose[0].imag, 0.0,
cose[1].real, 0.99969876,
cose[1].imag, -0.024541123,
cose[2].real, 0.99879545,
cose[2].imag, -0.049067464,
cose[3].real, 0.9972905,
cose[3].imag, -0.07356473,
cose[4].real, 0.9951848,
cose[4].imag, -0.098016724,
cose[5].real, 0.9924797,
cose[5].imag, -0.12240968,
cose[6].real, 0.9891765,
cose[6].imag, -0.1467308,
cose[7].real, 0.985278,
cose[7].imag, -0.17095976,
cose[8].real, 0.9807855,
cose[8].imag, -0.19508949,
cose[9].real, 0.97570205,
cose[9].imag, -0.21910171,
cose[10].real, 0.97003174,
cose[10].imag, -0.24297825,
cose[11].real, 0.9637773,
cose[11].imag, -0.2667084,
cose[12].real, 0.9569402,
cose[12].imag, -0.29028532,
cose[13].real, 0.9495288,
cose[13].imag, -0.31368,
cose[14].real, 0.94154555,
cose[14].imag, -0.33688578,
cose[15].real, 0.9329926,
cose[15].imag, -0.3598958,
cose[16].real, 0.9238802,
cose[16].imag, -0.38268188,
cose[17].real, 0.9142115,
cose[17].imag, -0.4052375,
cose[18].real, 0.9039889,
cose[18].imag, -0.42755595,
cose[19].real, 0.89322495,
cose[19].imag, -0.44960997,
cose[20].real, 0.8819232,
cose[20].imag, -0.47139323,
cose[21].real, 0.87008643,
cose[21].imag, -0.49289915,
cose[22].real, 0.85773325,
cose[22].imag, -0.514095,
cose[23].real, 0.8448556,
cose[23].imag, -0.53499436,
cose[24].real, 0.83146894,
cose[24].imag, -0.5555713,
cose[25].real, 0.8175899,
cose[25].imag, -0.575801,
cose[26].real, 0.8032098,
cose[26].imag, -0.59569633,
cose[27].real, 0.7883455,
cose[27].imag, -0.61523277,
cose[28].real, 0.7730159,
cose[28].imag, -0.6343866,
cose[29].real, 0.75721115,
cose[29].imag, -0.65317017,
cose[30].real, 0.74095005,
cose[30].imag, -0.67156017,
cose[31].real, 0.72425294,
cose[31].imag, -0.68953437,
cose[32].real, 0.70710915,
cose[32].imag, -0.7071044,
cose[33].real, 0.68953925,
cose[33].imag, -0.7242483,
cose[34].real, 0.6715651,
cose[34].imag, -0.7409455,
cose[35].real, 0.6531753,
cose[35].imag, -0.75720674,
cose[36].real, 0.6343918,
cose[36].imag, -0.7730117,
cose[37].real, 0.6152381,
cose[37].imag, -0.7883414,
cose[38].real, 0.59570175,
cose[38].imag, -0.8032057,
cose[39].real, 0.5758065,
cose[39].imag, -0.81758606,
cose[40].real, 0.5555769,
cose[40].imag, -0.8314652,
cose[41].real, 0.5350001,
cose[41].imag, -0.84485203,
cose[42].real, 0.5141008,
cose[42].imag, -0.85772973,
cose[43].real, 0.49289173,
cose[43].imag, -0.87009066,
cose[44].real, 0.4714126,
cose[44].imag, -0.88191277,
cose[45].real, 0.44962278,
cose[45].imag, -0.8932185,
cose[46].real, 0.42756206,
cose[46].imag, -0.903986,
cose[47].real, 0.40524366,
cose[47].imag, -0.9142087,
cose[48].real, 0.38268104,
cose[48].imag, -0.9238806,
cose[49].real, 0.35988784,
cose[49].imag, -0.93299556,
cose[50].real, 0.3369065,
cose[50].imag, -0.94153816,
cose[51].real, 0.31369364,
cose[51].imag, -0.9495243,
cose[52].real, 0.29029176,
cose[52].imag, -0.95693827,
cose[53].real, 0.26671493,
cose[53].imag, -0.9637755,
cose[54].real, 0.24297735,
cose[54].imag, -0.970032,
cose[55].real, 0.2190934,
cose[55].imag, -0.9757039,
cose[56].real, 0.19510733,
cose[56].imag, -0.9807819,
cose[57].real, 0.17097391,
cose[57].imag, -0.9852755,
cose[58].real, 0.14673746,
cose[58].imag, -0.9891755,
cose[59].real, 0.122412585,
cose[59].imag, -0.9924793,
cose[60].real, 0.09801393,
cose[60].imag, -0.995185,
cose[61].real, 0.07355623,
cose[61].imag, -0.997291,
cose[62].real, 0.049084667,
cose[62].imag, -0.9987946,
cose[63].real, 0.024553103,
cose[63].imag, -0.9996985,
cose[64].real, 6.735325E-6,
cose[64].imag, -1.0,
cose[65].real, -0.024539629,
cose[65].imag, -0.9996989,
cose[66].real, -0.049071208,
cose[66].imag, -0.99879533,
cose[67].real, -0.073542796,
cose[67].imag, -0.9972921,
